No.,Players,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS
1058,La'Ryan Gary,LA,28,574.0,94,198,.475,18,53,.340,77,101,.762,53,75,41,42,83,27,26,17,283
1059,Darien Brothers,RICH,37,824.0,96,225,.427,51,125,.408,40,58,.690,31,60,9,57,66,44,15,5,283
1060,Kyle Randall,UNCG,30,954.0,98,274,.358,30,93,.323,57,74,.770,69,53,15,54,69,103,22,1,283
1061,Ryan Brimley,SUU,30,701.0,86,246,.350,50,142,.352,61,74,.824,35,59,16,48,64,30,16,4,283
1062,Rihards Kuksiks,ASU,27,737.0,92,227,.405,70,177,.395,28,35,.800,29,61,15,58,73,49,22,8,282
1063,Kenderek Washington,ASU,32,757.0,95,228,.417,28,85,.329,64,98,.653,52,68,58,84,142,24,23,10,282
1064,Alberto Estwick,FORD,28,886.0,105,270,.389,54,147,.367,18,28,.643,48,65,39,71,110,55,14,5,282
1065,Matt Massey,SUU,30,726.0,107,195,.549,4,15,.267,64,88,.727,56,87,48,50,98,35,15,10,282
1066,Keith McDougald,JAC,31,629.0,94,248,.379,45,129,.349,49,71,.690,55,89,27,48,75,29,29,1,282
1067,Darryl Shazier,BU,34,1085.0,96,232,.414,32,90,.356,57,75,.760,50,71,13,109,122,185,45,0,281
1068,James Beatty,RU,32,1028.0,94,233,.403,65,176,.369,28,39,.718,48,81,22,72,94,98,54,6,281
1069,Milton Jennings,CLEM,34,678.0,98,239,.410,24,82,.293,61,79,.772,64,80,60,116,176,19,19,14,281
1070,Brandyn Curry,HAR,30,1013.0,90,213,.423,34,94,.362,66,90,.733,76,71,19,95,114,178,38,21,280
1071,Travis Bureau,LA,27,782.0,102,203,.502,25,61,.410,51,83,.614,45,56,49,136,185,38,19,25,280
1072,Idris Hilliard,SJU,33,1032.0,109,215,.507,11,33,.333,51,67,.761,47,85,43,112,155,54,16,10,280
1073,Mike Coburn,RU,32,1060.0,98,227,.432,17,47,.362,67,105,.638,65,77,11,49,60,127,46,10,280
1074,Jamar Samuels,KSU,33,808.0,95,230,.413,9,39,.231,81,124,.653,52,111,77,101,178,48,23,15,280
1075,Bernard Toombs,TU,29,823.0,116,224,.518,0,0,.000,47,81,.580,39,84,83,185,268,20,24,47,279
1076,Baden Jaxen,UNC,37,1000.0,94,206,.456,8,32,.250,83,121,.686,54,71,34,82,116,82,44,0,279
1077,Kyle Casey,HAR,26,692.0,105,208,.505,3,23,.130,66,84,.786,45,83,38,117,155,26,21,28,279
1078,D.J. Irving,BU,35,1070.0,79,209,.378,23,76,.303,98,116,.845,72,95,23,72,95,127,29,1,279
1079,Ed Nixon,VCU,40,998.0,101,243,.416,31,93,.333,46,62,.742,59,105,40,62,102,77,46,15,279
1080,Mark Rutledge,UCA,29,863.0,97,225,.431,22,74,.297,63,106,.594,57,60,34,89,123,58,24,6,279
1081,Kendrick Hogans,UNT,33,823.0,112,195,.574,0,0,.000,55,104,.529,49,105,47,75,122,25,18,31,279
1082,Deremy Geiger,U of I,32,880.0,78,243,.321,50,159,.314,73,84,.869,57,54,6,79,85,84,24,4,279
1083,Kendrick Harris,LU,27,641.0,88,207,.425,33,81,.407,70,104,.673,66,71,11,45,56,81,28,1,279
1084,Phil Gary,FIU,29,867.0,80,180,.444,23,66,.348,95,141,.674,56,74,20,45,65,95,45,5,278
1085,Tim Steed,CSUF,26,643.0,104,205,.507,16,35,.457,54,97,.557,57,38,49,66,115,49,19,14,278
1086,Tim Toler,NIU,28,757.0,111,242,.459,34,86,.395,22,32,.688,47,59,27,127,154,40,11,11,278
1087,Dwayne Smith,GW,30,683.0,106,265,.400,18,57,.316,48,82,.585,55,66,81,72,153,29,26,23,278
1088,Ty Proffitt,MSU,35,1119.0,90,233,.386,51,136,.375,47,55,.855,43,63,24,48,72,61,26,1,278
1089,"Alfred Jones, Jr.",TTU,33,757.0,120,185,.649,0,2,.000,37,63,.587,30,82,72,84,156,15,23,15,277
1090,"Ray Jones, Jr.",SUU,30,951.0,88,188,.468,4,17,.235,97,130,.746,92,66,21,72,93,119,39,8,277
1091,O.D. Anosike,SC,31,881.0,114,231,.494,0,0,.000,49,109,.450,52,96,99,111,210,14,25,19,277
1092,Devin Booker,CLEM,34,827.0,102,228,.447,15,45,.333,58,79,.734,53,98,56,130,186,24,22,15,277
1093,De'Mon Brooks,DAV,31,576.0,102,193,.528,9,25,.360,64,94,.681,50,98,60,98,158,24,17,11,277
1094,Kenny Mitchell,,32,661.0,108,223,.484,0,3,.000,61,92,.663,52,97,60,102,162,20,24,14,277
1095,Ed Waite,MU,30,709.0,102,222,.459,7,28,.250,66,109,.606,86,95,48,129,177,35,33,12,277
1096,Kenyon McNeaill,LTU,32,943.0,86,242,.355,45,131,.344,60,82,.732,89,77,11,79,90,76,38,1,277
1097,Terence Jones,TAMU-CC,31,921.0,82,232,.353,51,149,.342,62,90,.689,81,66,7,51,58,80,35,5,277
1098,Drew Valentine,OU,35,863.0,107,193,.554,34,82,.415,28,45,.622,63,62,54,141,195,60,42,0,276
1099,Mouphtaou Yarou,VILL,33,796.0,100,201,.498,0,0,.000,76,115,.661,42,78,89,144,233,13,14,33,276
1100,Justin Fry,UMBC,30,801.0,104,222,.468,2,12,.167,66,88,.750,46,76,65,116,181,40,19,15,276
1101,Kerron Johnson,BEL,35,638.0,74,147,.503,18,42,.429,110,146,.753,74,87,15,36,51,95,69,1,276
1102,Lijah Thompson,RMU,32,651.0,106,191,.555,0,0,.000,63,83,.759,37,92,69,71,140,18,23,22,275
1103,Luiz Toledo,U of I,30,812.0,106,197,.538,0,0,.000,63,95,.663,51,69,56,75,131,16,16,12,275
1104,Griffan Callahan,SDSU,31,808.0,84,185,.454,55,127,.433,51,55,.927,20,88,46,93,139,26,33,6,274
1105,Hollis Thompson,GU,32,747.0,98,189,.519,42,92,.457,36,50,.720,26,69,37,105,142,23,25,14,274
1106,Ovie Soko,UAB,30,833.0,103,204,.505,3,15,.200,65,110,.591,53,95,67,108,175,20,16,26,274
1107,Art Steward,UM,32,802.0,99,200,.495,12,31,.387,64,96,.667,42,70,49,67,116,38,25,9,274
1108,Kevin White,UMES,31,944.0,101,279,.362,2,23,.087,70,95,.737,104,74,17,48,65,162,38,2,274
1109,Kaylon Williams,UWM,33,1082.0,89,225,.396,35,98,.357,60,106,.566,106,58,13,172,185,178,27,4,273
1110,Johnny Thomas,MU,30,745.0,111,214,.519,14,54,.259,37,50,.740,19,52,61,74,135,17,17,22,273
1111,Hugh Robertson,USF,33,993.0,97,240,.404,28,87,.322,51,72,.708,50,76,36,106,142,58,32,10,273
1112,Robert Olson,L-MD,30,755.0,90,204,.441,45,109,.413,48,61,.787,40,82,26,63,89,58,31,4,273
1113,Terrence Ross,UW,34,593.0,102,230,.443,44,125,.352,25,33,.758,24,69,29,67,96,33,19,12,273
1114,Chandler Rhoads,UNH,30,938.0,87,260,.335,25,90,.278,74,129,.574,66,60,16,92,108,85,17,2,273
1115,Derek Thompson,EMU,29,688.0,90,254,.354,69,189,.365,24,37,.649,40,49,8,65,73,31,16,4,273
1116,Mitchell Watt,UB,34,720.0,107,220,.486,0,0,.000,58,85,.682,65,112,64,115,179,50,27,74,272
1117,Lewis Jackson,PU,34,890.0,95,189,.503,9,30,.300,73,102,.716,63,77,37,72,109,135,28,2,272
1118,Lucas Troutman,ELON,31,623.0,98,210,.467,0,0,.000,76,117,.650,35,80,48,78,126,8,22,47,272
1119,Rory Spencer,GSU,29,679.0,89,189,.471,0,0,.000,94,133,.707,59,94,49,99,148,23,22,35,272
1120,Chuck Guy,UALR,36,767.0,88,230,.383,42,114,.368,54,67,.806,46,51,8,68,76,73,33,2,272
1121,Nick Kellogg,OU,35,903.0,85,204,.417,64,147,.435,38,50,.760,38,78,10,39,49,69,27,1,272
1122,Brady Morningstar,KU,38,1048.0,101,207,.488,43,105,.410,26,35,.743,45,70,22,63,85,126,55,7,271
1123,Trey Finn,ASU,31,919.0,89,212,.420,38,102,.373,55,66,.833,45,80,60,109,169,47,35,8,271
1124,Aleek Pauline,NSU,31,1123.0,84,203,.414,17,50,.340,86,130,.662,111,83,25,91,116,166,48,2,271
1125,Delwan Graham,JAC,30,734.0,95,215,.442,0,4,.000,81,122,.664,72,84,64,127,191,48,33,21,271
1126,Jarrid Famous,USF,31,645.0,98,196,.500,0,2,.000,75,99,.758,42,60,75,93,168,13,8,17,271
1127,Korey Van Dussen,UNCG,31,807.0,96,220,.436,33,90,.367,46,61,.754,53,72,33,60,93,71,35,2,271
1128,Toney McCray,UNL,32,720.0,102,225,.453,35,86,.407,32,50,.640,61,70,34,103,137,42,32,6,271
1129,Brian Conklin,SLU,31,663.0,101,192,.526,0,0,.000,69,111,.622,42,77,53,79,132,20,13,11,271
1130,Sheldon Strickland,CSU,32,809.0,89,221,.403,44,110,.400,49,60,.817,64,60,22,40,62,73,39,1,271
1131,Ryan Harrow,NCST,29,667.0,96,246,.390,12,54,.222,67,77,.870,51,40,14,40,54,96,22,4,271
1132,Eddie Rios,TSU,30,715.0,96,251,.382,47,141,.333,32,49,.653,47,57,11,48,59,60,31,1,271
1133,Cliff Colimon,EWU,26,630.0,94,229,.410,48,128,.375,34,47,.723,60,61,19,41,60,47,24,1,270
1134,Andre Williamson,ASU,31,835.0,104,185,.562,0,0,.000,61,95,.642,43,87,51,145,196,25,8,46,269
1135,Kendrick Perry,YSU,30,877.0,93,223,.417,35,111,.315,48,71,.676,57,81,32,76,108,122,40,5,269
1136,Langston Hall,MER,33,1098.0,91,243,.374,54,136,.397,33,46,.717,68,71,16,86,102,117,43,11,269
1137,Calvin Haynes,OSU,29,679.0,87,214,.407,18,68,.265,77,98,.786,65,44,22,69,91,62,34,3,269
1138,Terence Grier,FDU,22,625.0,107,251,.426,17,55,.309,38,82,.463,40,34,20,38,58,45,21,3,269
1139,Kenny McGowen,ISU,29,638.0,81,214,.379,34,109,.312,73,91,.802,51,67,10,35,45,45,28,0,269
1140,Charles Abouo,BYU,37,772.0,88,212,.415,24,83,.289,68,90,.756,40,83,52,130,182,30,29,11,268
1141,C.J. Wilcox,UW,33,523.0,90,215,.419,63,157,.401,25,31,.806,21,41,22,46,68,29,14,10,268
1142,Sean Mosley,UMD,33,815.0,97,235,.413,14,52,.269,59,77,.766,63,85,42,84,126,71,41,9,267
1143,Travis King,UMBC,30,705.0,90,190,.474,51,124,.411,36,43,.837,31,52,9,64,73,16,28,2,267
1144,Moustapha Diarra,USF,34,550.0,111,223,.498,0,0,.000,44,79,.557,56,78,61,57,118,18,6,30,266
1145,Jason Calliste,UDM,31,826.0,74,195,.379,48,122,.393,70,103,.680,48,53,10,65,75,36,26,2,266
1146,Alshwan Hymes,CAN,30,693.0,93,244,.381,69,181,.381,11,18,.611,55,64,15,44,59,52,19,4,266
1147,Dwayne Evans,SLU,31,723.0,102,206,.495,1,3,.333,60,99,.606,40,76,62,139,201,23,22,22,265
1148,Garrett Stutz,WSU,36,541.0,96,179,.536,8,26,.308,65,92,.707,37,76,41,90,131,36,10,28,265
1149,Brock Motum,WSU,35,670.0,106,177,.599,10,32,.312,43,65,.662,42,58,43,63,106,31,12,3,265
1150,Louis Ellis,NSU,30,634.0,93,229,.406,54,147,.367,25,40,.625,49,48,28,40,68,48,43,7,265
1151,Brett Royster,FAU,32,966.0,96,162,.593,0,0,.000,72,127,.567,41,95,58,133,191,8,14,96,264
1152,O.J. Avworo,USNA,31,884.0,67,164,.409,6,38,.158,124,181,.685,80,89,12,76,88,110,40,2,264
1153,Isaac Sosa,UCF,33,836.0,88,219,.402,60,153,.392,28,36,.778,33,34,8,51,59,23,17,2,264
1154,Wes Eikmeier,CSU,29,741.0,89,226,.394,39,109,.358,47,55,.855,50,48,9,34,43,62,19,0,264
1155,Dustin Ware,UGA,33,1095.0,76,172,.442,57,131,.435,54,67,.806,39,50,5,90,95,113,31,2,263
1156,Robert Lewandowski,TTU,31,728.0,113,204,.554,0,0,.000,37,50,.740,31,80,40,110,150,27,10,28,263
1157,Reggie Willhite,YALE,28,835.0,100,223,.448,14,48,.292,49,70,.700,58,75,40,83,123,67,40,21,263
1158,"Trevor Deloach, Jr.",UNCW,30,637.0,99,214,.463,24,57,.421,41,58,.707,42,29,60,80,140,27,18,3,263
1159,Kore White,FAU,32,725.0,112,231,.485,7,18,.389,32,66,.485,48,92,59,102,161,29,22,30,263
1160,R.J. Griffin,DART,28,816.0,86,232,.371,32,106,.302,59,75,.787,40,62,10,63,73,22,29,5,263
1161,Geddes Robinson,UVU,30,846.0,93,171,.544,0,0,.000,76,120,.633,69,60,108,174,282,33,13,10,262
1162,Tony Johnson,LC,31,959.0,93,179,.520,17,50,.340,59,81,.728,59,63,15,118,133,117,46,9,262
1163,J.R. Cadot,TCU,32,811.0,108,164,.659,3,10,.300,43,78,.551,29,90,80,113,193,34,33,14,262
1164,Cody Doolin,USF,34,1088.0,87,213,.408,31,93,.333,57,74,.770,64,76,15,105,120,119,40,7,262
1165,Anthony Jones,BU,31,923.0,90,174,.517,28,71,.394,54,66,.818,49,40,41,121,162,28,20,12,262
1166,Melvin Goins,UT,33,899.0,82,218,.376,24,80,.300,74,95,.779,61,60,34,68,102,93,57,2,262
1167,Garrius Adams,UM,36,1014.0,88,227,.388,35,114,.307,51,75,.680,60,68,37,96,133,66,37,6,262
1168,Trey McCorkle,IPFW,30,646.0,102,182,.560,0,0,.000,58,74,.784,33,77,46,63,109,27,7,22,262
1169,Paris Horne,STJ,33,925.0,92,203,.453,26,69,.377,52,84,.619,46,89,46,51,97,54,32,7,262
1170,Kelvin McConnell,KENN,31,964.0,81,211,.384,58,146,.397,42,51,.824,51,62,10,30,40,60,22,1,262
1171,Allen Roberts,MU,33,793.0,92,211,.436,22,74,.297,56,72,.778,70,69,18,63,81,44,15,7,262
1172,Jareal Smith,RU,28,640.0,80,229,.349,21,73,.288,81,114,.711,83,53,16,44,60,56,22,1,262
1173,Lance Pevehouse,SHSU,30,923.0,88,244,.361,59,199,.296,26,32,.812,20,56,32,87,119,70,39,12,261
1174,Dartaye Ruffin,DREX,31,721.0,96,185,.519,0,0,.000,69,107,.645,47,81,89,141,230,10,18,15,261
1175,Anthony Brown,SU,30,718.0,90,216,.417,42,119,.353,39,55,.709,32,40,31,66,97,23,16,7,261
1176,Julysses Nobles,U of A,31,768.0,80,208,.385,29,69,.420,72,102,.706,77,78,11,76,87,92,35,2,261
1177,Ja'Rob McCallum,UWM,33,780.0,94,248,.379,44,133,.331,29,44,.659,51,59,8,54,62,26,20,0,261
1178,Tyler Hines,UMES,30,758.0,110,206,.534,0,0,.000,40,73,.548,42,111,110,116,226,17,14,9,260
1179,Kyle Cassity,SLU,31,978.0,95,222,.428,42,128,.328,28,41,.683,42,53,6,66,72,104,31,4,260
1180,Curry McKinney,EIU,29,932.0,96,271,.354,36,116,.310,32,50,.640,67,59,18,106,124,78,42,3,260
1181,Delino Dear,U of T,32,808.0,101,225,.449,0,0,.000,58,111,.523,53,81,56,105,161,16,9,21,260
1182,James Rahon,SDSU,37,800.0,90,211,.427,53,122,.434,27,39,.692,18,54,15,43,58,30,15,1,260
1183,Durann Neil,LONG,30,911.0,86,249,.345,38,129,.295,50,74,.676,64,69,10,51,61,86,29,1,260
1184,Roscoe Smith,UConn,41,1040.0,87,227,.383,25,83,.301,59,75,.787,36,82,78,135,213,19,21,51,259
1185,DeAntre Jefferson,UTC,32,692.0,91,142,.641,0,0,.000,77,135,.570,54,85,63,147,210,24,8,11,259
1186,Jordon Crawford,BGSU,33,819.0,95,228,.417,26,86,.302,43,59,.729,71,48,11,56,67,131,58,0,259
1187,Mike Cavataio,HC,29,862.0,102,245,.416,5,27,.185,50,68,.735,45,51,52,105,157,66,19,9,259
1188,Adrian Powell,NC A&T,32,805.0,92,199,.462,20,64,.312,55,77,.714,50,63,26,104,130,47,31,19,259
1189,Joe Ragland,WSU,37,777.0,86,194,.443,30,96,.312,57,65,.877,43,78,10,53,63,104,23,9,259
1190,Jeremiah Samarrippas,SMU,35,1076.0,90,214,.421,40,104,.385,39,53,.736,82,62,8,70,78,120,46,0,259
1191,Aaron Anderson,UND,34,745.0,62,173,.358,20,57,.351,115,144,.799,53,47,9,56,65,63,25,2,259
1192,Ashen Ward,YSU,29,800.0,92,249,.369,50,153,.327,25,40,.625,46,61,32,64,96,51,21,3,259
1193,Stefan Perunicic,SFC,30,826.0,83,234,.355,60,180,.333,33,41,.805,33,84,18,57,75,24,18,12,259
1194,Travis Hallam,UD,30,1071.0,91,199,.457,40,91,.440,36,52,.692,55,68,16,88,104,81,29,10,258
1195,Kenny Harris,UE,31,810.0,81,208,.389,10,42,.238,88,130,.677,53,85,52,132,184,42,36,14,258
1196,Josh Bedwell,SU,31,719.0,76,165,.461,51,118,.432,55,61,.902,39,44,15,64,79,54,24,1,258
1197,Pendarvis Williams,NSU,32,710.0,79,172,.459,37,94,.394,63,79,.797,51,43,17,75,92,41,20,16,258
1198,A.J. Hardeman,UNM,34,764.0,102,200,.510,0,0,.000,54,85,.635,52,101,60,88,148,20,19,21,258
1199,Raheem Singleton,UM,30,712.0,84,192,.438,17,60,.283,73,114,.640,84,74,5,52,57,110,26,1,258
1200,Candon Rusin,MAR,33,806.0,85,235,.362,47,144,.326,41,50,.820,58,62,9,45,54,25,14,0,258
1201,Joe Willman,BU,34,730.0,109,234,.466,1,3,.333,38,47,.809,40,96,43,113,156,37,18,9,257
1202,Duro Bjegovic,CSUS,28,761.0,97,237,.409,38,105,.362,25,38,.658,58,45,29,121,150,41,13,7,257
1203,Ken Rancifer,USD,30,628.0,92,216,.426,36,96,.375,37,65,.569,54,63,24,56,80,21,11,12,257
1204,Andre Roberson,CU,38,847.0,101,174,.580,12,35,.343,42,76,.553,44,112,106,191,297,33,51,42,256
1205,Aaron Craft,OSU,37,1096.0,83,180,.461,26,69,.377,64,88,.727,79,101,20,87,107,177,73,4,256
1206,Michael Culpo,LIU,33,707.0,86,203,.424,53,130,.408,31,45,.689,26,36,39,70,109,20,19,2,256
1207,Terrell Kennedy,UAPB,28,718.0,92,206,.447,13,33,.394,59,80,.738,55,99,33,86,119,41,25,11,256
1208,Devin Ginty,USD,30,864.0,76,190,.400,42,116,.362,62,71,.873,48,89,9,60,69,60,21,0,256
1209,Kyle Davis,SUU,30,592.0,93,168,.554,4,14,.286,65,97,.670,53,47,40,118,158,36,14,31,255
1210,Kendall Cutler,USD,31,776.0,73,167,.437,0,1,.000,109,159,.686,75,76,30,69,99,138,39,0,255
1211,Reggie Moore,WSU,28,930.0,69,196,.352,28,76,.368,89,119,.748,57,47,15,67,82,95,23,1,255
1212,Cameron Ayers,BU,34,776.0,90,203,.443,27,76,.355,48,55,.873,37,45,21,48,69,48,26,2,255
1213,Will Egolf,BU,32,757.0,99,227,.436,0,2,.000,57,76,.750,49,111,52,79,131,18,21,19,255
1214,Brady Jardine,USU,34,729.0,99,183,.541,1,2,.500,55,85,.647,40,81,68,169,237,16,18,34,254
1215,Joe Mazzulla,WVU,33,951.0,75,163,.460,9,30,.300,95,142,.669,62,79,20,107,127,139,27,4,254
1216,Cliff Ederaine,EWU,30,795.0,98,210,.467,1,1,1.000,57,125,.456,66,75,84,139,223,35,29,34,254
1217,Seth VanDeest,DU,29,701.0,83,158,.525,1,4,.250,87,113,.770,38,71,37,92,129,44,15,18,254
1218,Shaun Pratl,EIU,28,633.0,98,199,.492,4,12,.333,54,84,.643,50,97,50,75,125,44,16,17,254
1219,Alandise Harris,U of H,27,627.0,85,183,.464,9,23,.391,75,120,.625,67,63,52,93,145,23,10,26,254
1220,Brandon Boggs,WCU,33,865.0,105,250,.420,15,61,.246,29,45,.644,49,64,39,81,120,29,33,15,254
1221,Ari Stewart,WF,30,744.0,93,239,.389,29,106,.274,39,47,.830,70,64,24,107,131,34,12,3,254
1222,William Mosley,NSU,32,902.0,104,164,.634,0,0,.000,45,130,.346,50,99,112,177,289,39,37,154,253
1223,Luke Mirkovic,NU,34,828.0,95,187,.508,9,21,.429,54,81,.667,47,89,66,109,175,77,19,25,253
1224,Marshall Bjorklund,NDSU,29,629.0,97,150,.647,0,0,.000,59,91,.648,29,75,75,81,156,18,17,14,253
1225,Brandon Wiley,U of I,32,846.0,100,174,.575,2,6,.333,51,85,.600,74,83,46,109,155,46,29,38,253
1226,Taylor Darby,PU,33,817.0,96,187,.513,0,0,.000,61,113,.540,43,95,83,100,183,19,17,6,253
1227,Dante' Jackson,XAV,32,1130.0,83,230,.361,56,170,.329,31,43,.721,40,86,21,79,100,63,41,7,253
1228,Nate Hutcheson,WMY,34,805.0,89,227,.392,28,98,.286,47,70,.671,53,92,49,120,169,30,12,27,253
1229,Matt Glass,UVM,31,703.0,98,237,.414,23,80,.287,34,49,.694,43,69,37,85,122,28,7,12,253
1230,Sam McLaurin,CCU,33,868.0,97,143,.678,0,0,.000,58,98,.592,44,81,84,148,232,37,20,60,252
1231,Will Donahue,POLY,30,931.0,84,185,.454,1,4,.250,83,123,.675,71,88,92,176,268,44,18,10,252
1232,Victor Davila,VT,34,1072.0,100,175,.571,0,1,.000,52,112,.464,46,83,57,115,172,29,8,41,252
1233,Austin Dufault,CU,38,845.0,104,199,.523,5,26,.192,39,62,.629,26,112,63,97,160,27,23,21,252
1234,Dwight Powell,SU,31,756.0,88,187,.471,7,25,.280,69,101,.683,44,93,43,117,160,30,24,28,252
1235,Chad White,SDSU,31,630.0,88,178,.494,38,89,.427,38,51,.745,34,68,38,66,104,48,13,15,252
1236,Adonte Parker,DAY,36,633.0,72,225,.320,52,154,.338,56,72,.778,49,35,12,63,75,92,17,1,252
1237,Ben Simons,DU,31,760.0,94,195,.482,42,100,.420,22,25,.880,35,35,8,54,62,36,12,3,252
1238,Jeremi Booth,ASU,29,689.0,87,219,.397,45,146,.308,33,49,.673,26,38,23,66,89,13,25,2,252
1239,Nemanja Mikic,GW,31,748.0,86,205,.420,75,172,.436,5,14,.357,39,68,20,65,85,22,13,6,252
1240,Garrett Johnson,CSUF,31,644.0,84,227,.370,45,141,.319,39,49,.796,40,50,19,50,69,37,24,2,252
1241,Leslie McDonald,UNC,36,565.0,86,223,.386,51,134,.381,29,39,.744,30,63,28,49,77,20,19,2,252
1242,David Imes,HOF,33,988.0,102,202,.505,3,12,.250,44,71,.620,34,82,78,145,223,22,21,24,251
1243,Nyika Williams,PAC,31,558.0,102,175,.583,0,0,.000,47,85,.553,42,61,51,84,135,6,13,21,251
1244,Michael Messer,SIUE,29,753.0,88,188,.468,27,65,.415,48,72,.667,46,88,32,68,100,50,18,8,251
1245,Rakeem Brookins,SC,28,884.0,93,260,.358,30,88,.341,35,48,.729,85,63,11,39,50,119,44,9,251
1246,Tyrone Watson,NMSU,33,908.0,90,160,.562,12,37,.324,58,105,.552,55,79,74,87,161,71,39,7,250
1247,Jesse Perry,U of A,38,740.0,90,191,.471,7,25,.280,63,91,.692,40,49,56,113,169,27,9,16,250
1248,Darian Thibodeaux,U of H,30,1052.0,89,196,.454,59,134,.440,13,19,.684,43,74,24,63,87,62,21,6,250
1249,Stu Douglass,UM,35,1065.0,97,238,.408,53,148,.358,3,13,.231,42,62,17,87,104,59,24,9,250
1250,Joseph Katuka,GW,31,661.0,97,203,.478,0,0,.000,56,104,.538,53,100,67,88,155,17,23,27,250
1251,Terrance Mitchell,UM,26,581.0,67,160,.419,48,123,.390,68,88,.773,45,75,11,51,62,35,16,2,250
1252,Danny Stewart,RU,34,874.0,94,162,.580,0,2,.000,61,112,.545,41,105,87,153,240,15,19,37,249
1253,Keyon Carter,ODU,34,764.0,97,224,.433,17,58,.293,38,57,.667,38,46,50,88,138,31,13,11,249
1254,Asenso Ampim,COM,28,643.0,93,239,.389,3,15,.200,60,82,.732,56,68,58,134,192,22,23,13,249
1255,Mike Pouncy,UCA,28,687.0,90,215,.419,16,46,.348,53,83,.639,52,57,27,60,87,61,39,5,249
1256,K.T. Harrell,UVA,31,689.0,91,215,.423,24,57,.421,43,67,.642,27,48,20,44,64,26,8,3,249
1257,Greg Washington,HOF,33,957.0,105,222,.473,0,1,.000,38,53,.717,26,115,64,110,174,26,34,73,248
1258,Tanner Smith,CLEM,32,935.0,79,192,.411,31,93,.333,59,81,.728,60,72,19,93,112,89,41,8,248
1259,Chris Udofia,UD,30,686.0,87,175,.497,8,31,.258,66,106,.623,41,94,25,107,132,40,21,39,248
1260,Ben Smith,WSU,37,613.0,81,161,.503,34,88,.386,52,68,.765,25,38,48,33,81,46,15,2,248
1261,Chris Johnson,SFU,30,891.0,83,178,.466,21,50,.420,61,82,.744,93,80,10,64,74,132,45,2,248
1262,Akeem Johnson,SFC,28,650.0,88,172,.512,0,0,.000,72,122,.590,21,55,68,72,140,4,14,15,248
1263,Terry Bembry,HBU,28,740.0,99,227,.436,0,0,.000,50,102,.490,42,78,60,127,187,14,19,17,248
1264,Denver Holmes,UE,32,808.0,78,183,.426,22,54,.407,70,94,.745,62,80,3,65,68,89,10,2,248
1265,Zach Bailey,TTU,31,787.0,76,202,.376,31,87,.356,65,79,.823,47,68,9,46,55,56,34,2,248
1266,Gary Dixon,SELU,28,686.0,82,227,.361,39,127,.307,45,60,.750,42,50,16,34,50,33,26,7,248
1267,Mason Plumlee,DUKE,37,909.0,104,189,.550,0,2,.000,39,85,.459,67,95,95,202,297,49,31,55,247
1268,Ivory White,ASU,35,902.0,90,225,.400,37,121,.306,30,48,.625,28,72,66,122,188,51,43,21,247
1269,Jarryd Cole,UI,31,782.0,92,162,.568,0,1,.000,63,93,.677,35,88,70,125,195,17,26,9,247
1270,Brandon Davis,LU,29,511.0,83,202,.411,55,147,.374,26,33,.788,21,35,20,42,62,44,16,5,247
1271,Randell Daigle,LA,28,757.0,85,214,.397,44,115,.383,33,42,.786,54,47,12,66,78,66,18,2,247
1272,Falando Jones,MVSU,31,665.0,85,203,.419,21,61,.344,56,87,.644,58,84,31,83,114,36,26,8,247
1273,Will Coleman,UM,35,671.0,99,157,.631,0,0,.000,48,82,.585,38,81,45,112,157,10,11,32,246
1274,Brandon Peterson,ASU,31,850.0,84,191,.440,2,6,.333,76,106,.717,57,64,49,126,175,33,11,29,246
1275,Brandon Sebirumbi,FU,33,745.0,86,144,.597,0,0,.000,74,113,.655,40,95,61,60,121,27,13,18,246
1276,Mitch Rolls,CU,29,862.0,81,247,.328,40,124,.323,44,51,.863,89,70,7,62,69,107,24,2,246
1277,Daniel Broughton,UAPB,27,561.0,90,199,.452,1,4,.250,65,113,.575,59,94,38,85,123,16,17,13,246
1278,Gorkem Sonmez,RU,29,674.0,87,237,.367,43,122,.352,29,48,.604,60,66,7,66,73,28,20,7,246
1279,C.J. Aiken,SJU,33,907.0,88,193,.456,17,58,.293,52,80,.650,38,64,39,104,143,20,12,117,245
1280,Ryan Kelly,DUKE,37,743.0,95,184,.516,22,69,.319,33,41,.805,30,77,42,96,138,31,25,51,245
1281,Rod Singleton,MSU,31,927.0,80,183,.437,23,55,.418,62,98,.633,71,63,13,67,80,110,33,3,245
1282,Walt Gibler,L-IL,26,578.0,71,170,.418,6,25,.240,97,119,.815,30,59,36,79,115,15,17,14,245
1283,Fuquan Edwin,SHU,31,767.0,93,227,.410,24,76,.316,35,54,.648,27,87,23,79,102,28,37,13,245
1284,Clinton Mann,DAV,33,654.0,107,203,.527,3,8,.375,28,58,.483,65,118,69,79,148,26,17,9,245
1285,Dundrecous Nelson,UM,34,514.0,77,198,.389,45,120,.375,46,59,.780,53,60,11,40,51,48,19,4,245
1286,Jamelle Hagins,UD,29,853.0,97,208,.466,0,0,.000,50,78,.641,43,99,48,163,211,17,19,87,244
