No.,Players,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS
1096,Chad Jackson,NKU,27,797.0,99,183,.541,0,6,.000,75,113,.664,74,85,41,110,151,50,39,9,273
1097,Kammeon Holsey,GT,31,597.0,111,199,.558,0,0,.000,51,83,.614,60,75,66,80,146,31,11,10,273
1098,Antonio Biglow,MSU,26,676.0,94,227,.414,26,76,.342,59,81,.728,52,55,22,29,51,77,46,2,273
1099,Brandon Venturini,USNA,31,816.0,101,291,.347,67,191,.351,4,11,.364,30,49,3,77,80,42,29,2,273
1100,Bakari Turner,MSU,33,619.0,89,227,.392,38,125,.304,57,86,.663,52,72,19,36,55,33,14,3,273
1101,D.J. Stephens,UM,36,851.0,107,170,.629,13,36,.361,45,68,.662,24,67,74,165,239,24,33,95,272
1102,Eric Moreland,OSU,29,888.0,105,183,.574,6,19,.316,56,99,.566,64,70,85,222,307,46,27,73,272
1103,Aaric Murray,WVU,31,623.0,104,216,.481,14,42,.333,50,71,.704,44,102,63,120,183,30,25,47,272
1104,Yogi Ferrell,IU,36,1012.0,91,226,.403,23,76,.303,67,84,.798,75,60,12,88,100,147,28,6,272
1105,Dominique Buckley,U of T,28,899.0,86,222,.387,57,156,.365,43,51,.843,36,64,8,66,74,54,40,5,272
1106,Nick Williams,UM,34,865.0,105,270,.389,27,97,.278,35,44,.795,21,62,17,74,91,48,23,4,272
1107,Mike Felt,NDSU,34,650.0,90,247,.364,70,191,.366,22,26,.846,18,51,10,49,59,15,11,1,272
1108,Antoine Allen,USA,30,790.0,80,266,.301,42,148,.284,70,99,.707,60,78,12,77,89,41,39,6,272
1109,Shawn Williams,SMU,32,1081.0,96,217,.442,33,89,.371,46,66,.697,49,96,63,101,164,53,29,24,271
1110,Jameel Grace,SUBR,30,818.0,91,234,.389,20,80,.250,69,98,.704,59,47,8,79,87,107,41,0,271
1111,Alan-Michael Thompson,LA,30,755.0,91,209,.435,54,148,.365,35,44,.795,24,60,11,40,51,16,18,3,271
1112,Gavin Ware,MSU,32,826.0,110,203,.542,0,0,.000,50,89,.562,40,65,69,137,206,9,15,24,270
1113,Ray Chambers,TU,33,760.0,113,209,.541,0,0,.000,44,58,.759,27,64,81,112,193,8,5,13,270
1114,Danny Jennings,LBSU,32,793.0,107,206,.519,0,0,.000,56,121,.463,53,86,87,117,204,25,12,29,270
1115,Cordarius Johnson,LTU,34,701.0,89,226,.394,47,140,.336,45,66,.682,32,51,43,62,105,18,44,5,270
1116,Devon Turk,L-IL,31,694.0,90,225,.400,65,150,.433,25,31,.806,40,67,5,50,55,23,12,9,270
1117,Cady Lalanne,UMass,32,706.0,102,184,.554,1,9,.111,64,89,.719,45,77,96,140,236,8,13,44,269
1118,Ryan Watkins,BSU,32,683.0,111,180,.617,1,2,.500,46,64,.719,33,94,101,116,217,14,19,12,269
1119,Brennan Cougill,UWGB,30,649.0,106,228,.465,12,64,.188,45,55,.818,63,52,47,112,159,47,14,19,269
1120,Bryce Scott,LC,34,813.0,90,201,.448,44,103,.427,45,52,.865,34,37,15,43,58,57,17,4,269
1121,Travis Nichols,SFC,28,499.0,95,220,.432,36,109,.330,43,47,.915,22,63,48,67,115,10,9,3,269
1122,Mitchell Young,SMC,35,713.0,102,200,.510,6,18,.333,58,79,.734,42,76,51,144,195,30,23,9,268
1123,Michael Carrera,USC,27,571.0,89,201,.443,7,20,.350,83,112,.741,51,85,80,115,195,17,9,17,268
1124,Lonnie Robinson,FDU,31,949.0,86,205,.420,36,87,.414,60,93,.645,58,36,14,85,99,59,17,7,268
1125,Jherrod Stiggers,U of H,33,684.0,89,227,.392,67,177,.379,23,34,.676,45,46,20,70,90,28,27,4,268
1126,Reid Koenen,TSU,33,773.0,91,214,.425,33,106,.311,53,64,.828,48,78,36,64,100,23,26,12,268
1127,Adonis Burbage,CCSU,26,838.0,88,230,.383,55,151,.364,37,46,.804,30,54,19,61,80,25,15,5,268
1128,Chris Bond,BSU,30,873.0,105,192,.547,0,0,.000,57,89,.640,60,71,57,124,181,41,60,15,267
1129,Austin Chatman,CU,36,1151.0,90,233,.386,35,83,.422,52,65,.800,76,62,8,85,93,150,30,0,267
1130,Taylor Broekhuis,AF,32,806.0,107,188,.569,14,40,.350,39,63,.619,47,63,25,100,125,40,19,29,267
1131,D.J. Brown,SJSU,29,951.0,71,234,.303,42,131,.321,83,114,.728,66,55,19,78,97,107,30,1,267
1132,Stephen Croone,FU,28,765.0,82,200,.410,7,40,.175,96,139,.691,98,46,8,70,78,109,37,7,267
1133,Max Landis,GWU,34,798.0,85,253,.336,48,168,.286,49,57,.860,32,34,8,39,47,49,21,0,267
1134,Justin Anderson,UVA,35,841.0,89,212,.420,20,66,.303,68,88,.773,43,49,32,84,116,81,30,42,266
1135,Shaq Goodwin,UM,36,743.0,95,204,.466,0,5,.000,76,121,.628,64,115,76,84,160,48,38,40,266
1136,Jordan Richardson,WSU,37,960.0,91,211,.431,53,131,.405,31,39,.795,51,68,6,54,60,105,17,2,266
1137,Mario Hines,IPFW,32,817.0,104,205,.507,0,0,.000,56,98,.571,52,99,66,116,182,33,20,33,265
1138,Patrick Heckmann,BC,33,769.0,81,178,.455,42,112,.375,61,75,.813,41,78,14,66,80,48,31,12,265
1139,Patricio Garino,GW,30,806.0,96,225,.427,16,56,.286,57,88,.648,77,91,34,67,101,62,68,13,265
1140,Alex Rosenberg,COM,28,756.0,78,204,.382,20,75,.267,89,119,.748,52,69,28,91,119,52,19,4,265
1141,Brian Brown,VMI,31,807.0,89,233,.382,71,192,.370,16,19,.842,24,44,31,34,65,32,19,0,265
1142,Jeremie Mitchell,MSU,31,836.0,92,235,.391,50,130,.385,31,47,.660,43,64,11,51,62,48,39,2,265
1143,Willis Hall,C of C,34,826.0,98,190,.516,18,42,.429,50,58,.862,35,64,73,146,219,27,11,13,264
1144,Jon Harris,MU,31,796.0,92,203,.453,47,122,.385,33,51,.647,33,42,38,92,130,33,23,11,264
1145,Tre Bowman,IC,32,754.0,88,185,.476,32,80,.400,56,62,.903,31,48,32,90,122,26,19,6,264
1146,Alex Hamilton,LTU,34,596.0,82,195,.421,12,46,.261,88,122,.721,57,29,16,58,74,93,35,8,264
1147,Antoine Myers,TU,33,830.0,91,204,.446,1,3,.333,81,133,.609,71,59,15,78,93,87,35,3,264
1148,Nate Duhon,CSU,29,727.0,92,216,.426,8,34,.235,72,91,.791,48,56,28,58,86,41,52,2,264
1149,J.J. Moore,PITT,33,616.0,92,206,.447,27,82,.329,53,65,.815,20,56,41,58,99,19,17,0,264
1150,Lawrence Johnson-Danner,TSU,31,781.0,93,224,.415,61,158,.386,17,25,.680,29,65,21,71,92,30,18,4,264
1151,Ya Ya Anderson,RU,30,693.0,84,234,.359,47,139,.338,49,72,.681,34,35,24,47,71,40,21,4,264
1152,Larry Drew,UCLA,35,1244.0,103,231,.446,29,67,.433,28,46,.609,86,59,9,76,85,257,49,7,263
1153,A.J. Walton,BU,37,1017.0,100,242,.413,13,49,.265,48,73,.658,74,113,25,94,119,132,62,3,263
1154,Peter Hooley,ALB,33,858.0,81,194,.418,25,71,.352,76,93,.817,70,43,20,91,111,102,25,5,263
1155,Sam Mills,LU,33,1108.0,94,230,.409,50,132,.379,25,31,.806,39,52,21,66,87,74,33,9,263
1156,DaVonte Lacy,WSU,25,738.0,81,197,.411,46,122,.377,55,80,.688,44,48,19,54,73,49,22,1,263
1157,Taaj Ridley,IC,32,780.0,101,207,.488,5,22,.227,55,72,.764,44,97,71,108,179,29,14,10,262
1158,T.J. Cline,NU,33,665.0,98,206,.476,40,119,.336,26,45,.578,23,95,47,104,151,24,18,4,262
1159,E.J. Reed,LIU,34,660.0,90,178,.506,14,36,.389,68,115,.591,46,121,50,86,136,5,13,32,262
1160,Drazen Zlovaric,UTC,32,757.0,116,234,.496,0,0,.000,30,54,.556,41,81,63,85,148,15,8,8,262
1161,Neiko Hunter,MTSU,34,631.0,99,192,.516,11,34,.324,53,73,.726,47,80,46,53,99,14,16,12,262
1162,David Kravish,Cal,33,1013.0,116,233,.498,0,1,.000,29,42,.690,32,81,68,161,229,33,26,56,261
1163,Marvelle Harris,CAM,32,833.0,104,203,.512,0,2,.000,53,97,.546,52,95,75,131,206,28,34,35,261
1164,Earl Brown,SFU,26,754.0,99,194,.510,0,3,.000,63,105,.600,65,53,56,154,210,41,17,24,261
1165,Josh Richardson,UT,33,1013.0,99,211,.469,9,42,.214,54,78,.692,55,83,41,102,143,51,35,23,261
1166,Brandon Ashley,U of A,35,719.0,93,177,.525,3,3,1.000,72,98,.735,54,95,54,132,186,24,18,18,261
1167,Josh Fox,UCR,28,750.0,98,215,.456,4,11,.364,61,96,.635,56,55,59,124,183,36,9,10,261
1168,Ed Waite,MU,31,604.0,105,201,.522,0,0,.000,51,72,.708,58,78,56,93,149,25,36,7,261
1169,Jawanza Poland,USF,31,690.0,94,229,.410,30,95,.316,43,61,.705,40,39,37,89,126,16,31,7,261
1170,Sean Esposito,IUPUI,32,1001.0,90,266,.338,58,170,.341,23,28,.821,35,70,8,85,93,74,28,7,261
1171,Chris Manhertz,CAN,34,959.0,95,173,.549,0,1,.000,70,99,.707,48,112,116,181,297,20,25,32,260
1172,Colin Borchert,MSU,29,784.0,100,242,.413,33,98,.337,27,41,.659,66,82,41,105,146,37,33,36,260
1173,T.J. Carpenter,NSU,26,787.0,89,227,.392,47,134,.351,35,47,.745,40,72,22,93,115,43,25,2,260
1174,Brandon Spearman,UH,27,702.0,86,212,.406,30,90,.333,58,82,.707,36,34,29,50,79,38,28,4,260
1175,Reggie Johnson,MU,31,788.0,88,234,.376,27,95,.284,57,89,.640,66,91,31,41,72,34,39,4,260
1176,Daniel Miller,GT,31,884.0,104,203,.512,0,1,.000,51,70,.729,47,48,73,133,206,67,27,64,259
1177,Joel Bolomboy,WSU,37,802.0,85,147,.578,0,0,.000,89,128,.695,58,84,89,173,262,16,14,62,259
1178,Melsahn Basabe,UI,38,702.0,99,206,.481,0,1,.000,61,93,.656,37,62,64,128,192,18,16,45,259
1179,Anthony Collins,USF,30,1075.0,92,234,.393,9,23,.391,66,84,.786,84,67,10,60,70,194,44,5,259
1180,Jules Montgomery,PVAMU,34,771.0,115,289,.398,8,32,.250,21,38,.553,31,79,94,116,210,21,31,31,259
1181,Tyler Griffey,U of I,36,786.0,96,221,.434,43,124,.347,24,35,.686,27,73,43,82,125,20,20,20,259
1182,Tyler Kalinoski,DAV,34,767.0,85,202,.421,55,151,.364,34,47,.723,36,58,18,77,95,55,25,0,259
1183,Willie Green,STET,31,840.0,98,181,.541,7,27,.259,55,85,.647,62,66,69,137,206,61,15,41,258
1184,Tim Kamczyc,CSU,32,973.0,95,236,.403,41,124,.331,27,41,.659,36,71,34,82,116,49,31,12,258
1185,Tarik Black,UM,32,662.0,103,175,.589,0,0,.000,52,116,.448,43,105,58,97,155,14,22,20,258
1186,Joe O'Shea,BU,31,778.0,78,177,.441,26,85,.306,76,97,.784,31,102,33,83,116,42,23,6,258
1187,Mfon Udofia,GT,31,916.0,84,223,.377,38,110,.345,52,81,.642,53,71,16,68,84,91,25,0,258
1188,Mike Powell,URI,29,1051.0,75,251,.299,31,101,.307,77,106,.726,76,60,17,60,77,113,30,1,258
1189,Rashun Davis,RU,32,675.0,81,226,.358,19,68,.279,77,99,.778,80,68,11,70,81,75,37,0,258
1190,Collin Chiverton,EWU,24,414.0,90,224,.402,45,135,.333,33,48,.688,34,51,10,38,48,10,12,11,258
1191,Robert Brown,VT,31,852.0,95,287,.331,24,102,.235,44,69,.638,74,63,12,63,75,66,19,10,258
1192,Andre' Hatchett,ISU,28,878.0,92,204,.451,4,20,.200,69,126,.548,53,48,32,100,132,46,24,2,257
1193,Dylan Fritsch,JAC,26,569.0,85,226,.376,59,171,.345,28,35,.800,20,36,12,47,59,12,4,7,257
1194,Umar Shannon,SFU,23,735.0,78,236,.331,32,108,.296,69,90,.767,54,43,6,46,52,75,10,2,257
1195,Nurideen Lindsey,RU,32,729.0,94,215,.437,16,57,.281,53,84,.631,102,88,11,80,91,52,41,6,257
1196,Brandon Edwards,UTA,33,808.0,100,171,.585,6,25,.240,50,73,.685,35,71,97,145,242,25,21,31,256
1197,Kyle Gaillard,W&M,30,1008.0,97,179,.542,23,63,.365,39,60,.650,44,83,36,124,160,63,18,13,256
1198,Alex Welhouse,UNO,31,837.0,87,198,.439,49,116,.422,33,44,.750,43,51,33,112,145,22,18,4,256
1199,Evan Conti,QU,30,791.0,89,224,.397,35,92,.380,43,65,.662,55,59,33,98,131,70,18,5,256
1200,Emmy Andujar,MAN,32,850.0,93,223,.417,11,39,.282,59,88,.670,88,81,40,121,161,77,30,5,256
1201,Brison White,NSU,32,593.0,101,225,.449,19,66,.288,35,58,.603,43,60,17,37,54,70,51,4,256
1202,Emmanuel Okoroba,HU,31,686.0,90,204,.441,0,0,.000,76,115,.661,51,88,50,109,159,8,13,15,256
1203,Craig Ponder,UNCW,30,773.0,83,217,.382,24,69,.348,66,86,.767,70,58,10,53,63,56,20,6,256
1204,Jodd Maxey,USCU,33,803.0,98,212,.462,0,2,.000,59,83,.711,52,83,75,119,194,63,35,54,255
1205,Brandon Goode,NSU,33,680.0,99,169,.586,0,1,.000,57,91,.626,42,95,62,113,175,7,14,66,255
1206,Marlin Mason,CSU,32,714.0,89,214,.416,21,68,.309,56,75,.747,54,82,51,119,170,29,35,31,255
1207,Joseph Bertrand,U of I,35,793.0,102,203,.502,17,53,.321,34,44,.773,39,80,47,95,142,20,32,6,255
1208,Reco McCarter,CAM,32,767.0,89,195,.456,15,65,.231,62,83,.747,74,61,48,77,125,50,38,14,255
1209,Daniel Coursey,MER,34,633.0,103,193,.534,0,0,.000,49,69,.710,46,94,47,82,129,6,14,44,255
1210,Clarke Rosenberg,CSU,33,753.0,82,197,.416,18,50,.360,73,103,.709,55,62,31,57,88,53,36,7,255
1211,Mark Yelovich,SIUE,22,594.0,96,225,.427,5,21,.238,58,82,.707,42,49,30,99,129,30,19,9,255
1212,Marvin Jordan,NU,31,881.0,82,214,.383,55,170,.324,36,54,.667,27,73,8,48,56,45,36,1,255
1213,Preston Purifoy,UAB,33,722.0,75,194,.387,34,95,.358,71,80,.887,49,90,29,66,95,24,24,9,255
1214,Chris Horton,APSU,31,767.0,109,202,.540,0,0,.000,36,65,.554,61,77,76,136,212,26,22,94,254
1215,Martin Seiferth,EWU,31,711.0,101,162,.623,0,0,.000,52,105,.495,37,65,80,115,195,9,11,68,254
1216,Casey Kasperbauer,USD,29,800.0,88,197,.447,62,148,.419,16,18,.889,26,34,1,58,59,53,31,1,254
1217,Jayon James,ULM,27,892.0,100,247,.405,3,27,.111,51,111,.459,131,81,36,129,165,137,39,10,254
1218,Alex Phillips,UNO,31,657.0,91,196,.464,21,56,.375,51,67,.761,70,80,32,45,77,42,21,0,254
1219,Jacques Streeter,UTEP,32,1099.0,76,189,.402,41,104,.394,60,78,.769,55,40,6,58,64,171,28,1,253
1220,Johnny Hill,ISU,33,835.0,86,174,.494,5,17,.294,76,98,.776,63,81,31,98,129,101,42,1,253
1221,Thomas Van Der Mars,UP,32,742.0,100,184,.543,0,1,.000,53,78,.679,45,75,74,101,175,31,13,21,253
1222,Beau Beech,UNF,32,761.0,92,223,.413,48,136,.353,21,41,.512,50,91,33,89,122,39,35,16,253
1223,Tony Gill,PAC,35,608.0,92,175,.526,22,50,.440,47,67,.701,29,86,33,83,116,26,15,3,253
1224,Christian Webster,HAR,30,1007.0,81,215,.377,58,154,.377,33,51,.647,47,46,15,73,88,47,27,12,253
1225,Xavier Blount,MSU,24,737.0,78,201,.388,26,81,.321,71,99,.717,42,53,30,70,100,30,29,2,253
1226,Tekele Cotton,WSU,39,923.0,92,209,.440,24,66,.364,44,82,.537,44,81,57,96,153,67,40,6,252
1227,Hunter Harris,ETSU,31,834.0,91,185,.492,2,13,.154,68,113,.602,43,92,79,87,166,23,27,29,252
1228,Josh Hagins,UALR,31,762.0,89,197,.452,27,80,.338,47,61,.770,61,66,11,72,83,96,38,5,252
1229,Nemanja Djurisic,UGA,32,780.0,88,223,.395,20,63,.317,56,75,.747,71,62,52,84,136,46,15,10,252
1230,Rafriel Guthrie,TU,31,648.0,87,199,.437,17,55,.309,61,96,.635,42,71,33,47,80,30,26,3,252
1231,Terrence Williams,CHAR,33,770.0,87,251,.347,12,56,.214,66,93,.710,67,90,27,94,121,55,25,7,252
1232,Konner Tucker,UTEP,25,761.0,73,187,.390,50,126,.397,56,61,.918,42,56,5,37,42,36,8,0,252
1233,Mike McChristian,U of I,30,870.0,91,204,.446,41,108,.380,28,40,.700,44,55,29,99,128,83,34,10,251
1234,Chris Fowler,CMU,31,864.0,83,167,.497,7,22,.318,78,124,.629,81,82,17,63,80,175,43,1,251
1235,Will Barrett,PRIN,27,735.0,82,169,.485,48,93,.516,39,51,.765,42,62,27,100,127,42,25,18,251
1236,Will Spradling,KSU,34,933.0,77,195,.395,46,128,.359,51,59,.864,34,69,11,76,87,82,29,4,251
1237,Devon Atkinson,MSU,33,942.0,84,201,.418,31,73,.425,52,65,.800,96,93,12,36,48,169,40,0,251
1238,Phil Beans,HC,28,664.0,84,188,.447,39,95,.411,44,50,.880,29,64,34,70,104,18,6,10,251
1239,Michael Bryson,UCSB,30,773.0,83,215,.386,46,142,.324,39,49,.796,64,92,25,80,105,39,23,17,251
1240,Dion Nesmith,MU,31,831.0,90,242,.372,20,76,.263,51,62,.823,47,91,22,50,72,68,41,3,251
1241,Darius Conley,SPC,30,713.0,107,230,.465,0,0,.000,37,87,.425,56,91,64,74,138,21,11,21,251
1242,Ross Rivera,PAC,33,592.0,85,193,.440,11,38,.289,70,95,.737,32,63,28,61,89,10,8,4,251
1243,Paul Egwuonwu,MSU,27,778.0,98,216,.454,0,5,.000,54,72,.750,47,78,49,132,181,35,28,25,250
1244,Kevin Foster,CSUF,29,623.0,85,227,.374,24,62,.387,56,77,.727,44,85,57,125,182,7,15,18,250
1245,Johnathan Gray,COR,25,621.0,85,207,.411,50,135,.370,30,49,.612,37,37,19,58,77,26,12,8,250
1246,Kevin Olekaibe,CSUF,30,748.0,84,242,.347,52,151,.344,30,36,.833,42,37,18,46,64,40,33,3,250
1247,Chad Posthumus,MSU,33,613.0,100,202,.495,0,0,.000,49,88,.557,32,84,100,125,225,13,25,29,249
1248,Troy Taylor,UE,36,1057.0,92,200,.460,0,0,.000,64,105,.610,77,91,74,176,250,140,48,3,248
1249,Khion Sankey,LIP,30,870.0,92,181,.508,11,34,.324,53,107,.495,76,103,86,124,210,83,41,6,248
1250,Prince Obasi,SEA,30,894.0,91,229,.397,21,74,.284,45,80,.562,80,61,32,107,139,130,34,6,248
1251,Rashid Gaston,NSU,30,660.0,102,182,.560,0,0,.000,44,86,.512,46,59,87,102,189,12,10,21,248
1252,Justin Gant,ISU,33,823.0,96,224,.429,12,36,.333,44,65,.677,44,67,55,91,146,26,12,23,248
1253,Nikos Pavlos,UNCG,31,621.0,83,194,.428,63,155,.406,19,23,.826,24,63,19,66,85,16,22,9,248
1254,Paul Baxter,SHSU,33,741.0,87,238,.366,29,82,.354,45,59,.763,52,73,24,67,91,78,25,7,248
1255,Joe Edwards,IPFW,33,795.0,99,194,.510,19,48,.396,31,62,.500,56,66,23,70,93,45,26,3,248
1256,J.P. Kuhlman,DAV,31,913.0,84,189,.444,26,73,.356,53,74,.716,46,38,15,69,84,112,27,0,247
1257,Kevin Larsen,GW,30,730.0,99,193,.513,0,2,.000,49,73,.671,44,46,66,85,151,44,16,15,247
1258,Tyshawn Bell,DESU,31,658.0,84,198,.424,49,119,.412,30,37,.811,19,62,27,58,85,15,17,9,247
1259,Malcolm McMillan,CCSU,30,1093.0,83,199,.417,21,55,.382,59,84,.702,42,75,12,116,128,106,46,10,246
1260,J.J. O'Brien,SDSU,34,918.0,111,211,.526,1,5,.200,23,51,.451,48,62,81,70,151,51,31,14,246
1261,Jordan Gregory,UM,30,808.0,73,160,.456,41,98,.418,59,67,.881,29,38,11,86,97,40,23,2,246
1262,Donte Hill,ODU,30,923.0,84,217,.387,21,92,.228,57,93,.613,74,78,41,78,119,86,38,15,246
1263,Allen Payne,AU,32,866.0,93,209,.445,13,57,.228,47,69,.681,58,89,43,105,148,41,38,3,246
1264,Roquez Johnson,MSU,28,731.0,77,181,.425,5,18,.278,87,146,.596,70,69,59,68,127,12,22,15,246
1265,Trent Lockett,MU,35,931.0,78,188,.415,13,39,.333,76,101,.752,65,89,58,120,178,63,25,15,245
1266,Taariq Cephas,CSU,32,963.0,86,223,.386,35,108,.324,38,54,.704,83,56,22,79,101,97,41,0,245
1267,Justin Childs,UTM,29,714.0,88,240,.367,21,74,.284,48,61,.787,85,62,31,80,111,56,38,10,245
1268,Larry Wideman,FU,31,778.0,80,214,.374,42,118,.356,43,59,.729,65,55,14,44,58,26,14,7,245
1269,Hugh Greenwood,UNM,35,997.0,85,206,.413,40,112,.357,34,56,.607,44,80,36,139,175,83,47,16,244
1270,"Juwan Howard, Jr.",UDM,32,805.0,85,220,.386,30,82,.366,44,54,.815,38,53,35,67,102,47,22,11,244
1271,Robert Loe,SLU,35,803.0,83,198,.419,29,92,.315,49,71,.690,45,97,37,83,120,42,15,10,244
1272,Codi Miller-McIntyre,WF,30,868.0,99,239,.414,20,62,.323,26,46,.565,57,63,15,67,82,78,19,1,244
1273,Ramon Mercado,HU,31,709.0,81,243,.333,45,166,.271,37,49,.755,48,51,19,79,98,30,23,8,244
1274,James Sinclair,WCU,33,975.0,93,225,.413,26,92,.283,31,44,.705,44,77,55,91,146,71,38,14,243
1275,Connor Boehm,DART,28,691.0,96,208,.462,10,35,.286,41,47,.872,44,56,47,103,150,21,9,5,243
1276,Jamee Crockett,DEP,28,641.0,85,228,.373,25,94,.266,48,68,.706,40,70,31,70,101,35,29,10,243
1277,Michael Alvarado,MAN,29,717.0,63,181,.348,13,40,.325,104,127,.819,74,70,18,52,70,60,36,1,243
1278,Tre Demps,NU,31,600.0,87,231,.377,34,100,.340,33,45,.733,24,27,19,35,54,26,11,1,243
1279,Willie Cauley-Stein,UK,29,682.0,105,169,.621,0,0,.000,32,86,.372,48,70,67,112,179,27,24,61,242
1280,Chris Manresa,USD,27,667.0,95,196,.485,0,0,.000,52,86,.605,43,48,56,135,191,29,14,16,242
1281,Kordario Fleming,JAC,32,896.0,94,199,.472,0,2,.000,54,101,.535,70,64,61,112,173,54,31,24,242
1282,David Wear,UCLA,34,796.0,102,229,.445,15,44,.341,23,36,.639,29,50,56,115,171,33,17,9,242
1283,Spencer Coleman,UM,32,686.0,87,173,.503,24,61,.393,44,57,.772,37,78,31,87,118,25,23,8,242
1284,Sam Dower,GU,35,561.0,96,172,.558,4,14,.286,46,61,.754,30,50,32,62,94,11,16,15,242
1285,Grant Mullins,COM,26,703.0,78,188,.415,40,107,.374,46,53,.868,37,47,10,70,80,40,26,5,242
1286,Traevon Jackson,UW,35,972.0,84,226,.372,22,75,.293,52,68,.765,73,75,16,72,88,99,35,6,242
1287,Andrew Andrews,UW,31,766.0,74,204,.363,20,74,.270,74,101,.733,56,81,24,68,92,72,21,6,242
1288,Melvin Johnson,VCU,35,606.0,97,234,.415,23,81,.284,25,32,.781,34,47,26,27,53,35,29,0,242
1289,Lakeem Jackson,USC,32,916.0,109,196,.556,2,5,.400,21,62,.339,60,74,74,114,188,58,24,22,241
1290,Chauncey Orr,BGSU,32,873.0,82,183,.448,24,68,.353,53,65,.815,43,54,29,89,118,52,33,3,241
1291,Eric McKnight,FGC,37,766.0,97,161,.602,0,0,.000,46,88,.523,51,105,54,108,162,11,14,47,240
1292,Adrick McKinney,TCU,32,764.0,84,188,.447,0,0,.000,72,139,.518,52,75,77,128,205,27,18,14,240
1293,Javoris Bryant,BCU,29,725.0,93,239,.389,0,1,.000,54,78,.692,40,80,36,127,163,25,24,23,240
1294,Shavon Shields,UNL,28,804.0,89,189,.471,14,39,.359,48,71,.676,47,87,34,110,144,25,23,8,240
1295,Nikolas Skouen,PU,30,678.0,80,170,.471,58,125,.464,22,27,.815,26,34,14,43,57,17,13,0,240
1296,Brandon Gibson,LTU,34,675.0,79,219,.361,39,123,.317,43,75,.573,44,80,35,91,126,24,28,13,240
1297,Amos Wilson,LU,27,675.0,97,238,.408,0,1,.000,46,64,.719,60,75,55,72,127,21,33,13,240
1298,Steve Frankoski,COM,27,581.0,87,200,.435,60,132,.455,6,9,.667,30,35,6,23,29,15,7,0,240
1299,Darius Theus,VCU,35,923.0,85,184,.462,15,45,.333,54,81,.667,65,91,13,44,57,169,85,10,239
1300,Erik Buggs,VAL,34,957.0,97,179,.542,6,36,.167,39,76,.513,86,100,23,64,87,125,55,9,239
1301,Javier Duren,YALE,31,679.0,79,188,.420,20,67,.299,61,76,.803,81,94,28,82,110,80,37,5,239
1302,Terry Henderson,WVU,30,604.0,80,183,.437,42,105,.400,37,48,.771,27,33,34,39,73,25,17,6,239
1303,Michael Messer,SIUE,27,776.0,72,177,.407,21,63,.333,74,89,.831,42,76,26,92,118,44,15,3,239
1304,Kyle Toth,USMA,29,724.0,83,204,.407,54,145,.372,19,29,.655,21,34,8,82,90,21,11,1,239
1305,Louis Adams,SCSU,25,727.0,81,199,.407,24,69,.348,53,72,.736,79,69,13,42,55,65,19,7,239
1306,Keenan Palmore,ODU,29,765.0,80,195,.410,1,10,.100,77,112,.688,53,89,50,76,126,88,55,3,238
1307,Jordan Harks,UCA,30,596.0,102,174,.586,1,2,.500,33,63,.524,21,99,58,67,125,21,15,10,238
1308,Dominic Artis,UO,28,667.0,84,226,.372,34,95,.358,36,53,.679,68,50,13,48,61,90,43,7,238
1309,Leroy Isler,UALR,32,859.0,82,197,.416,15,48,.312,59,83,.711,62,75,32,72,104,30,43,3,238
1310,Jordan Roper,CLEM,30,680.0,84,219,.384,41,99,.414,29,46,.630,27,40,10,28,38,26,35,1,238
1311,Rob Lewis,HBU,29,607.0,79,180,.439,9,28,.321,71,99,.717,80,48,13,54,67,53,24,2,238
1312,Mikey Thompson,BSU,30,777.0,83,216,.384,25,57,.439,47,67,.701,53,45,18,53,71,41,17,1,238
1313,Ivo Baltic,OU,34,861.0,111,237,.468,10,30,.333,5,13,.385,70,69,34,137,171,70,37,21,237
1314,Devonta Abron,TCU,32,679.0,80,151,.530,0,0,.000,77,129,.597,41,95,76,113,189,16,16,22,237
1315,Tyrone Wallace,Cal,33,929.0,88,257,.342,22,98,.224,39,73,.534,56,79,38,108,146,87,26,16,237
1316,Karim Rowson,USD,30,613.0,77,175,.440,2,12,.167,81,107,.757,46,46,32,85,117,22,25,12,237
1317,Green Hill,AAMU,31,814.0,73,188,.388,13,35,.371,78,100,.780,63,73,27,46,73,66,38,0,237
1318,Brad Redford,XAV,31,711.0,74,176,.420,66,148,.446,23,24,.958,24,35,1,37,38,17,11,2,237
1319,Jabarie Hinds,WVU,32,728.0,92,262,.351,24,87,.276,29,42,.690,55,34,15,41,56,52,25,4,237
1320,Coty Clarke,U of A,31,632.0,76,148,.514,9,19,.474,75,101,.743,38,90,68,93,161,35,44,20,236
1321,Greg Robbins,RICH,34,935.0,94,186,.505,25,63,.397,23,43,.535,62,93,18,95,113,91,35,20,236
1322,Steve Moundou-Missi,HAR,30,620.0,83,158,.525,1,4,.250,69,98,.704,36,73,43,109,152,14,28,26,236
1323,Justin Martin,XAV,30,777.0,82,189,.434,25,85,.294,47,61,.770,49,72,34,107,141,27,24,15,236
1324,David Imes,HOF,31,906.0,86,239,.360,31,115,.270,33,44,.750,49,71,45,116,161,27,21,28,236
1325,Julian Gamble,UM,36,731.0,98,170,.576,0,0,.000,39,81,.481,28,73,74,102,176,7,13,63,235
