No.,Players,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS
1773,Todd Johnson,NKU,29,550.0,60,155,.387,52,137,.380,6,13,.462,19,47,8,49,57,32,29,1,178
1774,Aaron Brennan,IUPUI,28,585.0,71,136,.522,3,8,.375,33,46,.717,44,72,36,52,88,27,21,7,178
1775,Sam Hughes,UNCA,29,564.0,70,161,.435,18,48,.375,20,29,.690,48,71,26,80,106,24,25,4,178
1776,Chris Martin,MSMU,24,539.0,68,189,.360,29,99,.293,13,16,.812,20,26,10,50,60,18,15,0,178
1777,Latrell Love,MVSU,30,499.0,59,137,.431,0,1,.000,60,85,.706,28,48,27,37,64,14,8,5,178
1778,Treshawn Bolden,JSU,32,658.0,63,174,.362,0,2,.000,52,87,.598,75,80,32,93,125,28,11,17,178
1779,Jordan Bell,UO,35,831.0,83,139,.597,0,0,.000,11,22,.500,37,95,66,148,214,47,28,94,177
1780,Sterling Brown,SMU,34,814.0,64,122,.525,20,45,.444,29,37,.784,31,63,51,101,152,70,29,8,177
1781,Jordan Burgess,VCU,35,779.0,59,162,.364,24,91,.264,35,65,.538,27,63,39,113,152,27,21,17,177
1782,Luke Meyer,CMU,32,508.0,65,103,.631,7,19,.368,40,52,.769,24,65,24,65,89,14,9,17,177
1783,Jordan Weethee,VMI,30,549.0,57,160,.356,33,102,.324,30,41,.732,38,55,33,83,116,30,18,2,177
1784,Sam Jones,PENN,28,455.0,61,151,.404,51,118,.432,4,7,.571,15,35,8,49,57,13,10,5,177
1785,Mack Foster,ULM,38,676.0,68,172,.395,23,78,.295,18,32,.562,30,54,18,49,67,34,23,9,177
1786,Remond Brown,GSU,29,814.0,66,193,.342,1,14,.071,44,67,.657,58,62,27,66,93,39,35,4,177
1787,Goodluck Okonoboh,UNLV,31,827.0,75,144,.521,0,0,.000,26,77,.338,29,87,57,83,140,21,15,90,176
1788,Talbott Denny,LIP,30,692.0,58,113,.513,3,10,.300,57,93,.613,39,88,62,82,144,32,17,3,176
1789,Xavier Harris,FDU,28,543.0,72,146,.493,0,0,.000,32,56,.571,38,89,55,84,139,19,15,30,176
1790,Reveal Chukwujekwu,HBU,28,626.0,65,143,.455,2,8,.250,44,57,.772,41,52,42,78,120,32,12,8,176
1791,Trey Kennedy,SUU,29,644.0,59,148,.399,14,33,.424,44,67,.657,44,41,6,64,70,58,14,6,176
1792,Jake Babic,ASU,29,654.0,58,162,.358,30,103,.291,30,46,.652,38,46,16,56,72,55,8,3,176
1793,Delvin Dickerson,BGSU,31,473.0,67,171,.392,21,73,.288,21,39,.538,21,92,18,56,74,12,11,5,176
1794,Tre Hale-Edmerson,CSUN,33,1044.0,77,167,.461,11,34,.324,10,14,.714,62,114,20,156,176,83,39,44,175
1795,Desi Rodriguez,SHU,31,514.0,62,139,.446,1,12,.083,50,83,.602,24,71,52,87,139,14,25,9,175
1796,Jalen Love,UD,25,797.0,60,152,.395,26,79,.329,29,34,.853,28,64,7,48,55,67,32,1,175
1797,Nick Daniels,OU,28,463.0,56,123,.455,36,74,.486,27,38,.711,29,41,6,37,43,28,21,2,175
1798,Travon Langston,SUU,29,559.0,56,140,.400,12,33,.364,51,76,.671,44,62,22,61,83,41,25,2,175
1799,Jordan Cornish,UNLV,32,521.0,53,125,.424,38,78,.487,31,39,.795,26,40,1,50,51,29,9,4,175
1800,Jalen White,SCSU,28,516.0,62,158,.392,14,33,.424,37,61,.607,49,43,9,42,51,58,15,4,175
1801,Hunter Ware,BU,31,524.0,59,157,.376,25,75,.333,32,39,.821,35,42,12,27,39,33,25,2,175
1802,Dwayne Morgan,UNLV,33,561.0,66,172,.384,6,17,.353,37,52,.712,33,90,41,57,98,13,19,9,175
1803,Cavon Baker,U of H,27,431.0,54,142,.380,28,85,.329,39,51,.765,44,45,9,31,40,34,18,2,175
1804,Chris Obekpa,STJ,30,819.0,66,143,.462,0,1,.000,42,81,.519,34,97,72,137,209,16,30,94,174
1805,Khaliq Spicer,KSU,35,792.0,68,132,.515,0,0,.000,38,76,.500,30,78,81,128,209,11,13,53,174
1806,Pete Miller,PRIN,30,557.0,73,134,.545,0,0,.000,28,66,.424,43,68,18,56,74,36,14,35,174
1807,C.J. Carr,SIUE,28,495.0,53,147,.361,21,63,.333,47,57,.825,41,30,10,41,51,61,22,0,174
1808,T.J. Handley,UAPB,31,557.0,69,147,.469,10,36,.278,26,51,.510,40,58,36,56,92,21,23,4,174
1809,Amar Stukes,LU,33,736.0,64,143,.448,1,13,.077,45,70,.643,40,57,12,33,45,42,29,0,174
1810,Troy Harper,CAM,26,444.0,49,141,.348,25,68,.368,51,84,.607,34,56,4,24,28,22,13,2,174
1811,Malik Gill,DART,29,537.0,51,124,.411,18,58,.310,53,70,.757,56,55,11,51,62,93,43,2,173
1812,Reid Travis,SU,28,646.0,67,137,.489,0,0,.000,39,85,.459,27,60,62,94,156,12,24,7,173
1813,Omar Sherman,UM,36,593.0,67,156,.429,24,79,.304,15,23,.652,12,58,22,60,82,18,8,20,173
1814,Eric Weary,U of H,31,558.0,59,182,.324,32,130,.246,23,32,.719,28,39,34,76,110,17,16,12,173
1815,Quinton Marshall,CIT,29,729.0,59,144,.410,8,22,.364,47,70,.671,46,76,32,61,93,35,14,11,173
1816,Steven Kaspar,BU,34,757.0,48,110,.436,12,33,.364,64,90,.711,48,81,13,80,93,121,33,12,172
1817,Jared Sam,SUBR,33,686.0,59,108,.546,0,2,.000,54,85,.635,30,82,62,115,177,11,34,24,172
1818,Connor Lammert,UT,34,750.0,59,148,.399,26,88,.295,28,44,.636,29,65,43,139,182,43,16,15,172
1819,Caleb Martin,NCST,36,598.0,53,149,.356,25,82,.305,41,59,.695,24,40,26,77,103,26,11,12,172
1820,De'Andre Davis,GCU,30,534.0,64,123,.520,3,18,.167,41,62,.661,38,67,25,45,70,56,23,4,172
1821,Jamie Batish,WIU,27,683.0,59,137,.431,45,108,.417,9,11,.818,9,44,5,47,52,17,6,2,172
1822,Darrion Allen,LONG,33,686.0,58,158,.367,16,55,.291,40,54,.741,35,63,32,41,73,30,24,14,172
1823,Darrell Davis,DAY,36,673.0,54,141,.383,47,104,.452,17,23,.739,25,55,3,56,59,23,14,3,172
1824,Jay Johnson,MU,32,508.0,61,179,.341,30,111,.270,20,45,.444,34,72,37,80,117,18,14,9,172
1825,Chris Bolden,GT,25,532.0,66,161,.410,30,92,.326,10,13,.769,26,49,2,43,45,25,17,3,172
1826,Walter Foster,TU,30,749.0,74,166,.446,0,0,.000,23,56,.411,38,84,66,102,168,20,11,29,171
1827,Jacorey Williams,U of A,36,582.0,73,179,.408,0,0,.000,25,59,.424,33,64,32,69,101,39,24,15,171
1828,Ben Millaud-Meunier,SFU,31,481.0,52,130,.400,36,104,.346,31,39,.795,26,22,7,47,54,27,10,2,171
1829,Ehab Amin,TAMU-CC,33,495.0,56,131,.427,10,52,.192,49,71,.690,40,71,14,66,80,27,35,5,171
1830,Doug Brooks,VCU,33,499.0,61,145,.421,31,76,.408,18,29,.621,28,77,10,57,67,21,39,3,171
1831,Sam Logwood,UNM,28,572.0,57,146,.390,17,56,.304,40,55,.727,29,46,24,52,76,31,9,3,171
1832,Cody McDavis,UNC,29,516.0,71,151,.470,1,3,.333,28,40,.700,23,65,21,57,78,8,8,3,171
1833,Robert Sampson,GT,31,664.0,63,160,.394,12,52,.231,32,59,.542,40,82,66,134,200,17,19,25,170
1834,Mohamed Conde,WIU,27,748.0,68,138,.493,0,0,.000,34,57,.596,33,75,65,98,163,7,25,10,170
1835,Edward Alade,USNA,32,608.0,73,124,.589,0,0,.000,24,38,.632,34,70,37,72,109,27,4,16,170
1836,Tyler Davis,AAMU,29,758.0,55,151,.364,32,98,.327,28,42,.667,53,54,18,34,52,43,27,1,170
1837,Mikael Hopkins,GU,33,733.0,53,121,.438,0,0,.000,63,101,.624,63,110,75,116,191,42,33,52,169
1838,Glenn Sanabria,SFC,28,633.0,49,117,.419,31,69,.449,40,60,.667,31,49,23,31,54,58,20,4,169
1839,Jesse Chuku,LU,30,602.0,64,148,.432,28,79,.354,13,28,.464,27,67,30,76,106,16,10,23,169
1840,Aleksa Jugovic,TTU,29,523.0,52,124,.419,30,86,.349,35,42,.833,35,45,4,32,36,57,21,1,169
1841,Jaren Sina,SHU,24,772.0,51,158,.323,40,125,.320,27,34,.794,33,27,21,39,60,55,10,0,169
1842,Felix Von Hofe,EWU,33,511.0,58,141,.411,42,102,.412,11,19,.579,17,43,11,36,47,20,9,10,169
1843,Will Miller,MSMU,30,542.0,53,139,.381,48,121,.397,15,21,.714,11,26,8,26,34,16,13,4,169
1844,Boris Bojanovski,FSU,33,540.0,57,99,.576,0,0,.000,54,80,.675,27,62,36,77,113,18,22,44,168
1845,Anthony D'Orazio,RU,33,775.0,62,158,.392,20,63,.317,24,40,.600,41,63,21,76,97,70,39,6,168
1846,Greg Lewis,RU,32,760.0,59,125,.472,0,0,.000,50,78,.641,44,94,46,97,143,29,20,29,168
1847,Ricmonds Vilde,HBU,28,441.0,68,122,.557,4,11,.364,28,46,.609,53,61,46,102,148,16,8,19,168
1848,Hanner Mosquera-Perea,IU,26,505.0,63,106,.594,0,0,.000,42,73,.575,28,61,37,74,111,6,6,33,168
1849,JoJo McGlaston,USU,30,654.0,51,160,.319,21,63,.333,45,73,.616,40,49,11,79,90,58,12,18,168
1850,Joey McLean,JMU,26,558.0,51,129,.395,29,89,.326,37,48,.771,38,63,10,42,52,50,35,0,168
1851,Michael Davis,ASU,26,632.0,60,151,.397,11,29,.379,37,47,.787,37,39,22,35,57,42,29,1,168
1852,Jacob Schulte,USCU,36,644.0,70,109,.642,0,1,.000,27,61,.443,24,70,61,61,122,12,10,38,167
1853,Jamari Traylor,KU,35,714.0,67,138,.486,0,0,.000,33,55,.600,53,79,54,76,130,33,28,37,167
1854,Tarique Thompson,HP,33,556.0,63,136,.463,1,3,.333,40,54,.741,20,50,34,53,87,28,14,9,167
1855,Nouhoum Bocoum,ASU,28,434.0,63,142,.444,1,3,.333,40,59,.678,29,48,47,75,122,3,5,12,167
1856,Dylan Sherwood,UNCW,29,456.0,61,143,.427,37,96,.385,8,10,.800,17,38,29,44,73,1,15,2,167
1857,Javaris Jenkins,SST,24,485.0,57,169,.337,28,89,.315,25,39,.641,24,48,26,57,83,13,16,14,167
1858,C.J. Turman,FAU,29,526.0,68,118,.576,0,0,.000,31,56,.554,40,87,24,71,95,6,6,18,167
1859,Igor Hadziomerovic,BSU,33,785.0,56,123,.455,15,36,.417,39,58,.672,54,53,26,76,102,88,16,6,166
1860,Nyles Evans,AKR,35,673.0,59,157,.376,32,95,.337,16,23,.696,31,64,16,72,88,57,33,0,166
1861,P.J. Boutte,IUPUI,29,663.0,51,167,.305,22,68,.324,42,54,.778,60,50,22,48,70,83,29,0,166
1862,Tyler Russell,HBU,28,546.0,59,160,.369,14,49,.286,34,40,.850,43,55,11,36,47,33,22,4,166
1863,Josh Ibarra,HBU,27,448.0,73,115,.635,0,0,.000,19,35,.543,32,80,60,115,175,16,11,55,165
1864,Marvin Singleton,UNI,35,874.0,67,127,.528,2,14,.143,29,45,.644,33,60,72,100,172,23,10,5,165
1865,Jordon Granger,AU,34,786.0,60,129,.465,27,73,.370,18,31,.581,42,85,38,79,117,35,22,22,165
1866,Steven Burrough,NC A&T,32,615.0,59,99,.596,0,0,.000,47,70,.671,33,91,37,62,99,11,9,54,165
1867,Nate Kratch,SCU,32,673.0,64,121,.529,1,9,.111,36,66,.545,31,112,71,75,146,11,16,21,165
1868,Paul White,GU,33,607.0,59,146,.404,23,61,.377,24,34,.706,30,62,13,79,92,41,14,19,165
1869,Nigel Johnson,KSU,32,572.0,51,128,.398,20,59,.339,43,64,.672,32,34,11,41,52,55,32,0,165
1870,Alex Robinson,TAMU,32,601.0,65,155,.419,13,36,.361,22,37,.595,53,45,15,60,75,84,15,2,165
1871,Dallas Cameron,SFA,34,649.0,47,115,.409,21,54,.389,50,69,.725,44,52,10,37,47,49,19,5,165
1872,Luka Kamber,NSU,29,540.0,56,144,.389,41,110,.373,12,22,.545,35,50,12,48,60,26,14,5,165
1873,Brandon Conley,ORU,34,622.0,63,113,.558,0,0,.000,38,59,.644,41,108,45,76,121,18,14,30,164
1874,Devonte' Graham,KU,29,517.0,46,117,.393,17,40,.425,55,76,.724,33,44,8,35,43,61,25,0,164
1875,Bernard Morena,KENN,31,500.0,60,124,.484,4,10,.400,40,69,.580,36,82,47,75,122,11,9,21,164
1876,Dakota Mathias,PU,34,667.0,52,159,.327,38,118,.322,22,31,.710,26,58,3,69,72,47,17,3,164
1877,Jamal Hunter,JSU,30,681.0,68,133,.511,0,0,.000,27,40,.675,37,100,61,100,161,18,17,63,163
1878,Eric Truog,MAR,31,772.0,69,136,.507,9,28,.321,16,38,.421,41,98,53,120,173,47,24,21,163
1879,Chris Kading,NDSU,31,806.0,65,135,.481,10,44,.227,23,46,.500,12,73,52,69,121,12,11,47,163
1880,Devin Harris,ETSU,27,587.0,52,130,.400,5,15,.333,54,81,.667,42,65,52,102,154,27,24,5,163
1881,Donovan Gilmore,C of C,32,509.0,67,124,.540,1,4,.250,28,43,.651,30,65,42,91,133,2,14,9,163
1882,Anthony Clemmons,UI,34,677.0,48,126,.381,22,59,.373,45,60,.750,38,53,12,54,66,64,24,1,163
1883,Allerik Freeman,BU,34,581.0,55,129,.426,20,62,.323,33,47,.702,39,29,16,48,64,34,10,0,163
1884,Jaden Jackson,UVU,30,537.0,58,177,.328,24,87,.276,23,32,.719,22,37,6,39,45,41,17,0,163
1885,J.R. Lyle,UWM,26,601.0,54,131,.412,22,67,.328,33,50,.660,34,69,14,25,39,30,27,1,163
1886,Tadric Jackson,GT,30,451.0,55,201,.274,16,90,.178,37,60,.617,17,36,16,35,51,28,4,4,163
1887,BeeJay Anya,NCST,36,698.0,64,105,.610,0,0,.000,34,61,.557,40,97,57,98,155,8,4,91,162
1888,Alex Gavrilovic,TU,30,520.0,55,140,.393,22,66,.333,30,37,.811,28,55,44,76,120,11,7,6,162
1889,Trevor Berkeley,DU,31,624.0,62,112,.554,12,25,.480,26,36,.722,36,71,26,60,86,20,11,17,162
1890,Eric Robertson,USD,32,612.0,59,135,.437,5,15,.333,39,56,.696,17,96,37,67,104,7,14,23,162
1891,Colton Weisbrod,UNO,23,428.0,65,124,.524,0,2,.000,32,57,.561,18,54,32,40,72,10,14,5,162
1892,Khufu Najee,IUPUI,22,520.0,64,144,.444,6,22,.273,28,35,.800,37,45,19,49,68,26,16,4,162
1893,Robert Heyer,BSU,34,704.0,54,103,.524,22,53,.415,31,36,.861,24,63,43,64,107,24,14,7,161
1894,Riley Norris,UA,34,712.0,55,145,.379,25,74,.338,26,43,.605,31,79,40,102,142,22,21,7,161
1895,Frank Snow,SUBR,31,501.0,57,121,.471,0,0,.000,47,82,.573,28,69,48,62,110,5,7,39,161
1896,Dallas Ennema,ALB,33,632.0,54,139,.388,28,86,.326,25,37,.676,17,43,13,53,66,18,8,3,161
1897,Yante Maten,UGA,32,583.0,57,137,.416,0,1,.000,46,71,.648,30,67,56,80,136,8,10,45,160
1898,Justin Hammonds,AF,25,525.0,58,106,.547,5,12,.417,39,64,.609,43,75,22,71,93,49,20,6,160
1899,Freddie Wilson,DREX,30,636.0,53,160,.331,30,99,.303,24,39,.615,36,46,4,41,45,45,18,2,160
1900,Fabijan Krslovic,UM,33,829.0,62,119,.521,0,0,.000,35,64,.547,33,83,58,98,156,35,36,19,159
1901,Aleksa Nikolic,MU,32,833.0,63,225,.280,13,64,.203,20,28,.714,95,63,21,110,131,111,34,4,159
1902,Charles Tucker,TSU,31,668.0,43,107,.402,14,42,.333,59,74,.797,54,49,4,36,40,71,13,0,159
1903,Travis Hammonds,LBSU,25,423.0,53,113,.469,18,46,.391,35,50,.700,28,54,16,51,67,12,15,4,159
1904,Devonte Hall,NSU,32,641.0,61,177,.345,7,48,.146,30,43,.698,37,76,18,48,66,56,31,4,159
1905,Arturs Bremers,NC A&T,26,645.0,48,144,.333,46,133,.346,17,19,.895,32,30,10,36,46,28,11,1,159
1906,James Whitaker,NC A&T,32,518.0,50,155,.323,16,70,.229,43,56,.768,42,43,18,35,53,10,15,8,159
1907,Christopher Hyder,SUBR,35,1019.0,52,125,.416,2,13,.154,52,73,.712,58,65,26,109,135,137,45,1,158
1908,Javon McKay,TTU,28,567.0,56,116,.483,8,28,.286,38,51,.745,38,48,33,51,84,35,18,13,158
1909,Matt Thomas,ISU,32,488.0,53,144,.368,32,97,.330,20,28,.714,15,36,6,57,63,22,11,2,158
1910,Marcus Bartley,SLU,32,613.0,52,126,.413,37,86,.430,17,29,.586,44,82,6,47,53,55,12,3,158
1911,Denzell Watts,UAB,36,659.0,51,138,.370,18,50,.360,37,50,.740,42,48,5,56,61,68,30,1,157
1912,Gavin Thurman,MSU,26,455.0,65,180,.361,15,66,.227,12,18,.667,25,28,9,53,62,20,7,4,157
1913,James Farr,XAV,37,578.0,64,150,.427,13,45,.289,15,32,.469,39,64,49,148,197,15,13,29,156
1914,Jermaine Sanders,UC,34,711.0,55,144,.382,24,89,.270,22,39,.564,19,37,32,70,102,29,16,3,156
1915,Quincy Smith,UH,35,576.0,52,120,.433,6,25,.240,46,82,.561,41,60,19,74,93,30,43,3,156
1916,Tom Vodanovich,JMU,29,662.0,59,109,.541,2,16,.125,36,60,.600,37,74,27,89,116,13,16,12,156
1917,Donte Pretlow,MSU,31,783.0,58,225,.258,9,49,.184,31,59,.525,59,56,19,60,79,101,34,2,156
1918,Kyle Dranginis,GU,38,656.0,50,107,.467,16,47,.340,39,49,.796,32,74,34,64,98,63,23,15,155
1919,Aaron Adeoye,SEMO,30,604.0,59,131,.450,3,13,.231,34,49,.694,43,83,39,85,124,25,17,18,155
1920,Denzel Brito,L-MD,30,771.0,51,158,.323,17,63,.270,36,49,.735,49,35,8,80,88,69,23,1,155
1921,Jeff Roberson,VU,33,637.0,50,103,.485,15,33,.455,40,64,.625,48,86,32,70,102,37,13,10,155
1922,Jeremiah Ingram,NCCU,33,519.0,46,85,.541,2,9,.222,61,99,.616,45,83,41,52,93,17,20,11,155
1923,Ray Rodriguez,FIU,32,675.0,48,129,.372,37,103,.359,22,32,.688,41,41,8,48,56,50,12,1,155
1924,Joshua Meier,CSU,31,642.0,59,159,.371,1,1,1.000,36,58,.621,58,77,66,58,124,19,19,17,155
1925,Bobby Sharp,UP,31,484.0,51,168,.304,42,135,.311,11,14,.786,9,46,1,35,36,22,13,1,155
1926,Cameron Harvey,STET,31,586.0,53,170,.312,35,106,.330,14,18,.778,24,41,5,33,38,15,4,0,155
1927,Desmond Simmons,SMC,31,862.0,48,138,.348,29,83,.349,29,39,.744,33,83,63,134,197,44,30,7,154
1928,Collin Hartman,IU,32,631.0,51,102,.500,29,61,.475,23,35,.657,22,70,46,52,98,26,16,19,154
1929,Jito Kok,USD,30,696.0,55,129,.426,0,0,.000,44,72,.611,37,75,33,72,105,11,12,75,154
1930,Omar Calhoun,UConn,28,484.0,54,143,.378,26,76,.342,20,26,.769,26,21,12,32,44,20,14,4,154
1931,Austin Lewis,MSU,29,548.0,63,111,.568,0,0,.000,27,43,.628,21,74,54,71,125,4,4,64,153
1932,Maliik Love,POLY,29,819.0,63,144,.438,3,9,.333,24,47,.511,50,48,48,58,106,79,22,6,153
1933,T.J. Shipes,GSU,33,688.0,62,108,.574,0,0,.000,29,59,.492,23,101,56,74,130,7,22,17,153
1934,Cheikh Sane,MU,32,574.0,52,124,.419,1,6,.167,48,80,.600,45,93,58,83,141,24,17,16,153
1935,Maurius Hill,UALR,25,421.0,59,145,.407,8,24,.333,27,43,.628,34,36,37,72,109,23,10,4,153
1936,Matt Shrigley,SDSU,30,632.0,53,156,.340,41,126,.325,6,6,1.000,26,38,6,43,49,31,24,9,153
1937,Shaun Stewart,YSU,32,552.0,52,152,.342,31,103,.301,18,26,.692,21,40,14,51,65,36,10,4,153
1938,"James Ford, Jr.",QU,29,517.0,46,140,.329,31,90,.344,30,37,.811,24,58,20,53,73,32,10,3,153
1939,Juwan Major,SUU,29,620.0,59,111,.532,3,14,.214,32,54,.593,50,73,12,42,54,39,12,5,153
1940,Mario Blessing,USCU,36,968.0,55,150,.367,36,115,.313,6,9,.667,37,72,26,55,81,93,34,0,152
1941,Dustin Clarke,ASU,29,571.0,54,166,.325,26,95,.274,18,25,.720,20,27,33,72,105,30,15,2,152
1942,Malik Martin,USC,29,519.0,65,124,.524,6,22,.273,16,44,.364,44,64,39,66,105,13,12,22,152
1943,Aaron Simpson,DEP,32,544.0,50,131,.382,27,78,.346,25,37,.676,31,54,17,48,65,36,13,2,152
1944,Ryan Kemrite,LIB,32,487.0,46,107,.430,36,82,.439,24,44,.545,19,55,12,37,49,13,18,0,152
1945,Tamarcio Wilson,ASU,27,480.0,57,134,.425,11,37,.297,27,45,.600,31,28,10,42,52,24,13,3,152
1946,Kevin Bleeker,CAN,33,581.0,54,122,.443,13,46,.283,30,40,.750,41,75,45,86,131,32,14,30,151
1947,Ruben Guerrero,USF,28,677.0,63,133,.474,0,0,.000,25,49,.510,34,49,68,61,129,7,8,43,151
1948,Madison Jones,WF,32,673.0,50,117,.427,0,3,.000,51,86,.593,62,65,10,65,75,97,34,7,151
1949,Jubril Adekoya,VAL,32,633.0,56,117,.479,1,3,.333,38,68,.559,29,73,50,84,134,21,17,8,151
1950,Sammy Mojica,DREX,24,593.0,57,145,.393,24,65,.369,13,28,.464,26,44,29,41,70,41,23,3,151
1951,Jason Todd,UP,31,722.0,56,118,.475,22,50,.440,16,27,.593,27,34,29,82,111,50,15,3,150
1952,Demetris Morant,FGC,33,623.0,64,112,.571,0,0,.000,22,44,.500,27,91,71,75,146,7,7,42,150
1953,Chris Reyes,U of U,35,549.0,58,125,.464,2,3,.667,32,59,.542,25,48,41,87,128,16,9,22,150
1954,Larry Toomey,USMA,30,651.0,54,133,.406,24,71,.338,18,35,.514,32,79,38,87,125,38,21,8,150
1955,Ben Richardson,L-IL,36,720.0,51,134,.381,30,85,.353,18,22,.818,29,62,9,56,65,55,33,7,150
1956,Matt Scott,NU,30,510.0,41,126,.325,16,50,.320,52,69,.754,44,49,30,51,81,23,20,3,150
1957,Cortez Conners,CSUB,32,498.0,52,141,.369,28,79,.354,18,19,.947,25,50,12,35,47,26,20,1,150
1958,DeShaun Thrower,SB,35,668.0,49,163,.301,19,62,.306,33,44,.750,33,53,13,44,57,44,17,0,150
1959,Justin Johnson,WKU,31,482.0,60,119,.504,0,3,.000,29,67,.433,18,48,46,80,126,22,13,14,149
1960,Trevante Drye,TU,31,750.0,51,114,.447,2,11,.182,45,80,.562,43,81,61,91,152,23,20,6,149
1961,Ahmaad Rorie,UO,36,675.0,52,125,.416,16,48,.333,29,39,.744,36,45,14,65,79,66,6,4,149
1962,D.J. McCall,IUPUI,31,664.0,52,124,.419,6,19,.316,39,61,.639,55,49,31,58,89,38,19,1,149
1963,Justin Jordan,UWM,30,643.0,52,138,.377,22,68,.324,23,36,.639,34,41,8,57,65,33,9,2,149
1964,Tristian Curtis,CCU,33,713.0,57,106,.538,0,0,.000,34,66,.515,28,72,82,121,203,6,8,24,148
1965,Demontez Loman,TSU,31,804.0,59,132,.447,0,1,.000,30,60,.500,40,100,49,127,176,21,21,39,148
1966,Kaza Keane,CSU,34,722.0,55,134,.410,12,44,.273,26,44,.591,28,61,22,43,65,73,34,1,148
1967,Corey Edwards,GMU,30,733.0,46,130,.354,26,79,.329,30,40,.750,47,71,3,49,52,76,46,1,148
1968,Corey Spence,UNC,30,626.0,49,128,.383,12,42,.286,38,45,.844,35,44,16,45,61,63,21,0,148
1969,Treg Setty,OU,29,512.0,56,121,.463,11,33,.333,25,41,.610,35,72,31,65,96,27,15,7,148
1970,Justin Colvin,AAMU,28,503.0,48,138,.348,25,85,.294,27,43,.628,27,49,12,37,49,31,15,3,148
1971,Clay Byrd,UNCG,27,611.0,46,143,.322,43,133,.323,13,15,.867,18,40,2,20,22,22,8,3,148
1972,Brandon Alston,LU,30,474.0,46,121,.380,14,39,.359,42,57,.737,39,45,12,32,44,20,6,1,148
1973,D.J. Bryant,SST,30,472.0,52,161,.323,37,123,.301,7,8,.875,34,39,8,19,27,11,6,1,148
1974,Loomis Gerring,MSU,31,593.0,53,149,.356,3,18,.167,38,55,.691,36,64,47,65,112,18,17,6,147
1975,Race Parsons,SUU,27,416.0,50,132,.379,28,87,.322,19,24,.792,19,43,18,41,59,19,8,2,147
1976,Justin Coleman,UA,34,614.0,41,158,.259,26,109,.239,39,52,.750,37,33,8,28,36,48,19,0,147
1977,Kelvin Penn,FAU,29,781.0,63,114,.553,0,0,.000,20,38,.526,35,95,81,101,182,25,19,41,146
1978,Trey Davis,RICH,35,1071.0,59,123,.480,6,20,.300,22,53,.415,51,93,32,137,169,81,43,9,146
1979,Quentin Snider,U of L,36,589.0,53,152,.349,19,67,.284,21,38,.553,29,43,9,49,58,47,11,1,146
1980,Jodan Price,EMU,34,533.0,50,181,.276,37,135,.274,9,13,.692,20,37,11,55,66,14,16,19,146
1981,Arkeem Joseph,UTM,30,466.0,69,132,.523,0,0,.000,8,27,.296,31,52,42,42,84,6,1,4,146
1982,"Kanayo Obi-Rapu, Jr.",LONG,33,532.0,51,133,.383,29,87,.333,15,25,.600,39,72,7,61,68,23,18,4,146
1983,Dominique Major,SFU,31,559.0,44,148,.297,40,130,.308,18,26,.692,14,32,4,16,20,19,16,1,146
1984,Everett Osborne,UTRGV,31,491.0,48,140,.343,12,41,.293,38,50,.760,35,38,11,32,43,21,9,6,146
1985,Jerome Segura,FU,30,623.0,59,162,.364,13,46,.283,15,31,.484,60,48,5,30,35,64,15,2,146
1986,Khaleen Pinkett,SST,30,712.0,57,149,.383,4,21,.190,28,61,.459,88,59,18,45,63,34,44,3,146
1987,Jamal Branch,STJ,30,673.0,59,127,.465,10,31,.323,17,23,.739,29,51,16,58,74,71,18,0,145
1988,Darius Austin,UMKC,33,638.0,58,145,.400,4,12,.333,25,50,.500,33,76,51,88,139,25,22,23,145
1989,Bobby Ahearn,BU,31,613.0,61,117,.521,0,0,.000,23,46,.500,35,88,55,71,126,11,17,9,145
1990,Brandon Graham,ASU,29,511.0,49,117,.419,10,46,.217,37,58,.638,28,74,30,59,89,20,14,23,145
1991,Jeff Coby,COM,27,459.0,49,132,.371,13,43,.302,34,47,.723,36,61,37,53,90,14,6,19,145
1992,Alex Tiffin,CSUS,33,518.0,58,120,.483,0,1,.000,29,40,.725,28,80,32,63,95,9,8,9,145
1993,Michael Calder,IPFW,31,482.0,46,109,.422,23,53,.434,30,48,.625,46,41,6,58,64,38,11,0,145
1994,Xavier Talton,CU,34,764.0,45,149,.302,25,79,.316,30,41,.732,48,68,4,54,58,54,20,3,145
1995,Brent Wrapp,CSUB,33,679.0,42,89,.472,0,6,.000,60,86,.698,42,79,21,84,105,111,22,2,144
1996,Sam Singer,Cal,33,793.0,57,131,.435,13,47,.277,17,35,.486,45,79,12,74,86,97,24,5,144
1997,Ed Drew,PC,32,587.0,59,125,.472,1,5,.200,25,43,.581,28,56,44,61,105,13,15,18,144
1998,Vasa Pusica,USD,31,470.0,47,121,.388,13,46,.283,37,49,.755,27,55,14,51,65,42,15,3,144
1999,Gabe McCray,SCSU,32,517.0,54,137,.394,3,23,.130,33,62,.532,40,63,38,90,128,8,20,2,144
2000,Jordan Lauf,U of T,33,633.0,44,93,.473,12,34,.353,43,64,.672,20,65,46,72,118,36,30,4,143
2001,Trent Whiting,UAPB,32,549.0,59,119,.496,2,14,.143,23,34,.676,37,53,21,53,74,29,24,14,143
